,dup_view_count,time_diff,vs,issu_ratio,c_label,user_id
2869,0.003496503496503496,0.07480351010745877,0.4345804537345549,0.625,2,jile09
2870,0.0,0.02208506148803245,0.7901031021042109,0.9166666666666666,1,jim0629
2871,0.0031185031185031187,0.012153732462462308,0.890074155117919,1.0,1,jimin98
2872,0.0,0.25923409808886005,0.5043427840019303,1.0,1,jin.k
2873,0.01252236135957066,0.02504292746562594,0.726974984643378,0.9122807017543859,1,jin10000
2874,0.002262443438914026,0.009510376411596883,0.940456834022206,0.8333333333333334,1,jin10670kr
2875,0.025641025641025647,0.02142618807279944,0.5940089014712259,1.0,1,jin1435
2876,0.0,0.011092361209627408,1.0,1.0,1,jin420887
2877,0.0,0.011378079432042533,0.5211209204339123,1.0,1,jin5984
2878,0.007692307692307693,0.007381570101926184,1.0,0.8333333333333334,1,jina
2879,0.0,0.0906811410416452,0.5519624500385957,0.7368421052631579,2,jina8711
2880,0.002024291497975707,0.08433952921563573,0.5063447101102563,0.65,2,jinakim
2881,0.017889087656529516,0.052531267212025765,0.7371553661223672,0.9795918367346939,1,jincd
2882,0.0040485829959514205,0.008283667393982088,0.9489630005904625,0.9523809523809523,1,jindan
2883,0.0,0.009736227416545534,0.8809136680444121,0.7777777777777778,1,jindanceto
2884,0.0014245014245014218,0.10863390667496395,0.5979785761493064,1.0,1,jine29
2885,0.004180602006688967,0.0445641083371708,0.318004133294907,0.3137254901960784,0,jingyu1133
2886,0.0032051282051282007,0.12629371724064417,0.8351699537478623,0.15384615384615385,0,jinhao813
2887,0.0,0.02195933176665793,1.0,0.8888888888888888,1,jinho89
2888,0.028846153846153855,0.01129601894887362,0.7320557530999271,1.0,1,jinholic
2889,0.006410256410256415,0.06021857031074111,0.8468890017713869,0.8571428571428571,1,jinhong.kim
2890,0.003722084367245651,0.00976311277249712,0.7415804558589267,0.9411764705882353,1,jinhos
2891,0.0,0.012204818726465623,0.8660278765499636,1.0,1,jinhu505
2892,0.0,0.05209344000789322,0.3487466221178783,0.0,0,jinhwa
2893,0.0,0.029917003930970146,1.0,0.6666666666666666,2,jinhyeong
2894,0.0,0.03373442227862146,0.8653372985940356,1.0,1,jini-6914
2895,0.0033444816053511683,0.011342171948605019,0.9330139382749819,0.92,1,jiniya
2896,0.0,0.20239651297867642,0.7037018645390728,1.0,1,jink
2897,0.0,0.05500780992352996,0.7059919863074496,0.8571428571428571,1,jinki00
2898,0.00206043956043956,0.01649587513668608,0.7223313615417304,0.9661016949152542,1,jinkw
2899,0.0,0.005962485801207884,0.892822301239971,0.6666666666666666,2,jinlan
2900,0.007692307692307693,0.0047368008763995365,0.8507692508558024,0.5,2,jinlh
2901,0.007692307692307693,0.007878673559575958,0.8213705020666182,1.0,1,jinnyy
2902,0.0,0.0727776921129855,0.7403770030036562,0.0,0,jinook99
2903,0.007692307692307693,0.09363661260620529,0.7856446024799418,0.5,2,jinpark
2904,0.0048076923076923045,0.07226612288562173,1.0,1.0,1,jinschoi
2905,0.009134615384615387,0.10773365132760854,0.5812683679355264,0.9494949494949495,1,jinskim
2906,0.017482517482517487,0.050181229122864726,0.798410184466248,0.6875,2,jinsoopark
2907,0.025641025641025647,0.008241174271917694,0.5411300817738923,0.3333333333333333,0,jinsu218
2908,0.0,0.2551565410507487,0.5378831689827314,0.8,2,jinsubsong
2909,0.011834319526627217,0.00799118795669429,0.9234445008856936,0.4117647058823529,2,jinsukwak
2910,0.009615384615384616,0.10126977704482547,0.8809136680444121,1.0,1,jinsunglee
2911,0.0032051282051282007,0.025382383383943725,1.0,1.0,1,jint
2912,0.010989010989010992,0.009190131762799533,0.8660278765499636,1.0,1,jinwon.mok
2913,0.0,0.02994818271457971,0.7572703425192624,0.6153846153846154,2,jinwonheo
2914,0.00915750915750916,0.11140123022132721,0.7555367458853919,1.0,1,jinwonho
2915,0.0,0.24148887964491594,0.7284538596009287,1.0,1,jinwoo.jeong
2916,0.0032051282051282007,0.01108863556733872,0.9106852510333091,0.9230769230769231,1,jinyou.kim
2917,0.005698005698005701,0.10121079945050837,0.7579858415096116,1.0,1,jipark7
2918,0.019230769230769232,0.14604946220514153,0.8186182583111834,1.0,1,jisangyoo
2919,0.002262443438914026,0.1074536152449771,0.5396409751322834,0.7222222222222222,2,jiseon22
2920,0.0027472527472527444,0.09268808977359047,0.3628881240376044,0.0,0,jisookim
2921,0.0030364372469635637,0.04170223182995423,0.8335616393343344,0.8536585365853658,1,jisu
